timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
4354 4353.55 147 0 316228 0 108.061 -nan 0
4355 4354.55 147 0 316228 0 108.061 -nan 0
4356 4355.55 147 0 316228 0 108.061 -nan 0
4357 4356.55 147 0 316228 0 108.061 -nan 0
4358 4357.55 147 0 316228 0 108.061 -nan 0
4359 4358.55 147 0 316228 0 108.061 -nan 0
4360 4359.55 147 0 316228 0 108.061 -nan 0
4361 4360.55 147 0 316228 0 108.061 -nan 0
4362 4361.55 147 0 316228 0 108.061 -nan 0
4363 4362.55 147 0 316228 0 108.061 -nan 0
4364 4363.55 147 0 316228 0 108.061 -nan 0
4365 4364.55 147 0 316228 0 108.061 -nan 0
4366 4365.55 147 0 316228 0 108.061 -nan 0
4367 4366.55 147 0 316228 0 108.061 -nan 0
4368 4367.55 147 0 316228 0 108.061 -nan 0
4369 4368.55 147 0 316228 0 108.061 -nan 0
4370 4369.55 147 0 316228 0 108.061 -nan 0
4371 4370.55 147 0 316228 0 108.061 -nan 0
4372 4371.55 147 0 316228 0 108.061 -nan 0
4373 4372.55 147 0 316228 0 108.061 -nan 0
4374 4373.55 147 0 316228 0 108.061 -nan 0
4375 4374.55 147 0 316228 0 108.061 -nan 0
4376 4375.55 147 0 316228 0 108.061 -nan 0
4377 4376.55 147 0 316228 0 108.061 -nan 0
4378 4377.55 147 0 316228 0 108.061 -nan 0
4379 4378.55 147 0 316228 0 108.061 -nan 0
4380 4379.55 147 0 316228 0 108.061 -nan 0
4381 4380.55 147 0 316228 0 108.061 -nan 0
4382 4381.55 147 0 316228 0 108.061 -nan 0
4383 4382.55 147 0 316228 0 108.061 -nan 0
4384 4383.55 147 0 316228 0 108.061 -nan 0
4385 4384.55 147 0 316228 0 108.061 -nan 0
4386 4385.55 147 0 316228 0 108.061 -nan 0
4387 4386.55 147 0 316228 0 108.061 -nan 0
4388 4387.55 147 0 316228 0 108.061 -nan 0
4389 4388.55 147 0 316228 0 108.061 -nan 0
4390 4389.55 147 0 316228 0 108.061 -nan 0
4391 4390.55 147 0 316228 0 108.061 -nan 0
4392 4391.55 147 0 316228 0 108.061 -nan 0
4393 4392.55 147 0 316228 0 108.061 -nan 0
4394 4393.55 147 0 316228 0 108.061 -nan 0
4395 4394.55 147 0 316228 0 108.061 -nan 0
4396 4395.55 147 0 316228 0 108.061 -nan 0
4397 4396.55 147 0 316228 0 108.061 -nan 0
4398 4397.55 147 0 316228 0 108.061 -nan 0
4399 4398.55 147 0 316228 0 108.061 -nan 0
4400 4399.55 147 0 316228 0 108.061 -nan 0
4401 4400.55 147 0 316228 0 108.061 -nan 0
4402 4401.55 147 0 316228 0 108.061 -nan 0
4403 4402.55 147 0 316228 0 108.061 -nan 0
4404 4403.55 147 0 316228 0 108.061 -nan 0
4405 4404.55 147 0 316228 0 108.061 -nan 0
4406 4405.55 147 0 316228 0 108.061 -nan 0
4407 4406.55 147 0 316228 0 108.061 -nan 0
4408 4407.55 147 0 316228 0 108.061 -nan 0
4409 4408.55 147 0 316228 0 108.061 -nan 0
4410 4409.55 147 0 316228 0 108.061 -nan 0
4411 4410.55 147 0 316228 0 108.061 -nan 0
4412 4411.55 147 0 316228 0 108.061 -nan 0
4413 4412.55 147 0 316228 0 108.061 -nan 0
4414 4413.55 147 0 316228 0 108.061 -nan 0
4415 4414.55 147 0 316228 0 108.061 -nan 0
4416 4415.55 147 0 316228 0 108.061 -nan 0
4417 4416.55 147 0 316228 0 108.061 -nan 0
4418 4417.55 147 0 316228 0 108.061 -nan 0
4419 4418.55 147 0 316228 0 108.061 -nan 0
4420 4419.55 147 0 316228 0 108.061 -nan 0
4421 4420.55 147 0 316228 0 108.061 -nan 0
4422 4421.55 147 0 316228 0 108.061 -nan 0
4423 4422.55 147 0 316228 0 108.061 -nan 0
4424 4423.55 147 0 316228 0 108.061 -nan 0
4425 4424.55 147 0 316228 0 108.061 -nan 0
4426 4425.55 147 0 316228 0 108.061 -nan 0
4427 4426.55 147 0 316228 0 108.061 -nan 0
4428 4427.55 147 0 316228 0 108.061 -nan 0
4429 4428.55 147 0 316228 0 108.061 -nan 0
4430 4429.55 147 0 316228 0 108.061 -nan 0
4431 4430.55 147 0 316228 0 108.061 -nan 0
4432 4431.55 147 0 316228 0 108.061 -nan 0
4433 4432.55 147 0 316228 0 108.061 -nan 0
4434 4433.55 147 0 316228 0 108.061 -nan 0
4435 4434.55 147 0 316228 0 108.061 -nan 0
4436 4435.55 147 0 316228 0 108.061 -nan 0
4437 4436.55 147 0 316228 0 108.061 -nan 0
4438 4437.55 147 0 316228 0 108.061 -nan 0
4439 4438.55 147 0 316228 0 108.061 -nan 0
4440 4439.55 147 0 316228 0 108.061 -nan 0
4441 4440.55 147 0 316228 0 108.061 -nan 0
4442 4441.55 147 0 316228 0 108.061 -nan 0
4443 4442.55 147 0 316228 0 108.061 -nan 0
4444 4443.55 147 0 316228 0 108.061 -nan 0
4445 4444.55 147 0 316228 0 108.061 -nan 0
4446 4445.55 147 0 316228 0 108.061 -nan 0
4447 4446.55 147 0 316228 0 108.061 -nan 0
4448 4447.55 147 0 316228 0 108.061 -nan 0
4449 4448.55 147 0 316228 0 108.061 -nan 0
4450 4449.55 147 0 316228 0 108.061 -nan 0
4451 4450.55 147 0 316228 0 108.061 -nan 0
4452 4451.55 147 0 316228 0 108.061 -nan 0
4453 4452.55 147 0 316228 0 108.061 -nan 0
4454 4453.55 147 0 316228 0 108.061 -nan 0
4455 4454.55 147 0 316228 0 108.061 -nan 0
4456 4455.55 147 0 316228 0 108.061 -nan 0
4457 4456.55 147 0 316228 0 108.061 -nan 0
4458 4457.55 147 0 316228 0 108.061 -nan 0
4459 4458.55 147 0 316228 0 108.061 -nan 0
4460 4459.55 147 0 316228 0 108.061 -nan 0
4461 4460.55 147 0 316228 0 108.061 -nan 0
4462 4461.55 147 0 316228 0 108.061 -nan 0
4463 4462.55 147 0 316228 0 108.061 -nan 0
4464 4463.55 147 0 316228 0 108.061 -nan 0
4465 4464.55 147 0 316228 0 108.061 -nan 0
4466 4465.55 147 0 316228 0 108.061 -nan 0
4467 4466.55 147 0 316228 0 108.061 -nan 0
4468 4467.55 147 0 316228 0 108.061 -nan 0
4469 4468.55 147 0 316228 0 108.061 -nan 0
4470 4469.55 147 0 316228 0 108.061 -nan 0
4471 4470.55 147 0 316228 0 108.061 -nan 0
4472 4471.55 147 0 316228 0 108.061 -nan 0
4473 4472.55 147 0 316228 0 108.061 -nan 0
4474 4473.55 147 0 316228 0 108.061 -nan 0
4475 4474.55 147 0 316228 0 108.061 -nan 0
4476 4475.55 147 0 316228 0 108.061 -nan 0
4477 4476.55 147 0 316228 0 108.061 -nan 0
4478 4477.55 147 0 316228 0 108.061 -nan 0
4479 4478.55 147 0 316228 0 108.061 -nan 0
4480 4479.55 147 0 316228 0 108.061 -nan 0
4481 4480.55 147 0 316228 0 108.061 -nan 0
4482 4481.55 147 0 316228 0 108.061 -nan 0
4483 4482.55 147 0 316228 0 108.061 -nan 0
4484 4483.55 147 0 316228 0 108.061 -nan 0
4485 4484.55 147 0 316228 0 108.061 -nan 0
4486 4485.55 147 0 316228 0 108.061 -nan 0
4487 4486.55 147 0 316228 0 108.061 -nan 0
4488 4487.55 147 0 316228 0 108.061 -nan 0
4489 4488.55 147 0 316228 0 108.061 -nan 0
4490 4489.55 147 0 316228 0 108.061 -nan 0
4491 4490.55 147 0 316228 0 108.061 -nan 0
4492 4491.55 147 0 316228 0 108.061 -nan 0
4493 4492.55 147 0 316228 0 108.061 -nan 0
4494 4493.55 147 0 316228 0 108.061 -nan 0
4495 4494.55 147 0 316228 0 108.061 -nan 0
4496 4495.55 147 0 316228 0 108.061 -nan 0
4497 4496.55 147 0 316228 0 108.061 -nan 0
4498 4497.55 147 0 316228 0 108.061 -nan 0
4499 4498.55 147 0 316228 0 108.061 -nan 0
4500 4499.55 147 0 316228 0 108.061 -nan 0
4501 4500.55 147 0 316228 0 108.061 -nan 0
4502 4501.55 147 0 316228 0 108.061 -nan 0
4503 4502.55 147 0 316228 0 108.061 -nan 0
4504 4503.55 147 0 316228 0 108.061 -nan 0
4505 4504.55 147 0 316228 0 108.061 -nan 0
4506 4505.55 147 0 316228 0 108.061 -nan 0
4507 4506.55 147 0 316228 0 108.061 -nan 0
4508 4507.55 147 0 316228 0 108.061 -nan 0
4509 4508.55 147 0 316228 0 108.061 -nan 0
4510 4509.55 147 0 316228 0 108.061 -nan 0
4511 4510.55 147 0 316228 0 108.061 -nan 0
4512 4511.55 147 0 316228 0 108.061 -nan 0
4513 4512.55 147 0 316228 0 108.061 -nan 0
4514 4513.55 147 0 316228 0 108.061 -nan 0
4515 4514.55 147 0 316228 0 108.061 -nan 0
4516 4515.55 147 0 316228 0 108.061 -nan 0
4517 4516.55 147 0 316228 0 108.061 -nan 0
4518 4517.55 147 0 316228 0 108.061 -nan 0
4519 4518.55 147 0 316228 0 108.061 -nan 0
4520 4519.55 147 0 316228 0 108.061 -nan 0
4521 4520.55 147 0 316228 0 108.061 -nan 0
4522 4521.55 147 0 316228 0 108.061 -nan 0
4523 4522.55 147 0 316228 0 108.061 -nan 0
4524 4523.55 147 0 316228 0 108.061 -nan 0
4525 4524.55 147 0 316228 0 108.061 -nan 0
4526 4525.55 147 0 316228 0 108.061 -nan 0
4527 4526.55 147 0 316228 0 108.061 -nan 0
4528 4527.55 147 0 316228 0 108.061 -nan 0
4529 4528.55 147 0 316228 0 108.061 -nan 0
4530 4529.55 147 0 316228 0 108.061 -nan 0
4531 4530.55 147 0 316228 0 108.061 -nan 0
4532 4531.55 147 0 316228 0 108.061 -nan 0
4533 4532.55 147 0 316228 0 108.061 -nan 0
4534 4533.55 147 0 316228 0 108.061 -nan 0
4535 4534.55 147 0 316228 0 108.061 -nan 0
4536 4535.55 147 0 316228 0 108.061 -nan 0
4537 4536.55 147 0 316228 0 108.061 -nan 0
4538 4537.55 147 0 316228 0 108.061 -nan 0
4539 4538.55 147 0 316228 0 108.061 -nan 0
4540 4539.55 147 0 316228 0 108.061 -nan 0
4541 4540.55 147 0 316228 0 108.061 -nan 0
4542 4541.55 147 0 316228 0 108.061 -nan 0
4543 4542.55 147 0 316228 0 108.061 -nan 0
4544 4543.55 147 0 316228 0 108.061 -nan 0
4545 4544.55 147 0 316228 0 108.061 -nan 0
4546 4545.55 147 0 316228 0 108.061 -nan 0
4547 4546.55 147 0 316228 0 108.061 -nan 0
4548 4547.55 147 0 316228 0 108.061 -nan 0
4549 4548.55 147 0 316228 0 108.061 -nan 0
4550 4549.55 147 0 316228 0 108.061 -nan 0
4551 4550.55 147 0 316228 0 108.061 -nan 0
4552 4551.55 147 0 316228 0 108.061 -nan 0
4553 4552.55 147 0 316228 0 108.061 -nan 0
4554 4553.55 147 0 316228 0 108.061 -nan 0
4555 4554.55 147 0 316228 0 108.061 -nan 0
4556 4555.55 147 0 316228 0 108.061 -nan 0
4557 4556.55 147 0 316228 0 108.061 -nan 0
4558 4557.55 147 0 316228 0 108.061 -nan 0
4559 4558.55 147 0 316228 0 108.061 -nan 0
4560 4559.55 147 0 316228 0 108.061 -nan 0
4561 4560.55 147 0 316228 0 108.061 -nan 0
4562 4561.55 147 0 316228 0 108.061 -nan 0
4563 4562.55 147 0 316228 0 108.061 -nan 0
4564 4563.55 147 0 316228 0 108.061 -nan 0
4565 4564.55 147 0 316228 0 108.061 -nan 0
4566 4565.55 147 0 316228 0 108.061 -nan 0
4567 4566.55 147 0 316228 0 108.061 -nan 0
4568 4567.55 147 0 316228 0 108.061 -nan 0
4569 4568.55 147 0 316228 0 108.061 -nan 0
4570 4569.55 147 0 316228 0 108.061 -nan 0
4571 4570.55 147 0 316228 0 108.061 -nan 0
4572 4571.55 147 0 316228 0 108.061 -nan 0
4573 4572.55 147 0 316228 0 108.061 -nan 0
4574 4573.55 147 0 316228 0 108.061 -nan 0
4575 4574.55 147 0 316228 0 108.061 -nan 0
4576 4575.55 147 0 316228 0 108.061 -nan 0
4577 4576.55 147 0 316228 0 108.061 -nan 0
4578 4577.55 147 0 316228 0 108.061 -nan 0
4579 4578.55 147 0 316228 0 108.061 -nan 0
4580 4579.55 147 0 316228 0 108.061 -nan 0
4581 4580.55 147 0 316228 0 108.061 -nan 0
4582 4581.55 147 0 316228 0 108.061 -nan 0
4583 4582.55 147 0 316228 0 108.061 -nan 0
4584 4583.55 147 0 316228 0 108.061 -nan 0
4585 4584.55 147 0 316228 0 108.061 -nan 0
4586 4585.55 147 0 316228 0 108.061 -nan 0
4587 4586.55 147 0 316228 0 108.061 -nan 0
4588 4587.55 147 0 316228 0 108.061 -nan 0
4589 4588.55 147 0 316228 0 108.061 -nan 0
4590 4589.55 147 0 316228 0 108.061 -nan 0
4591 4590.55 147 0 316228 0 108.061 -nan 0
4592 4591.55 147 0 316228 0 108.061 -nan 0
4593 4592.55 147 0 316228 0 108.061 -nan 0
4594 4593.55 147 0 316228 0 108.061 -nan 0
4595 4594.55 147 0 316228 0 108.061 -nan 0
4596 4595.55 147 0 316228 0 108.061 -nan 0
4597 4596.55 147 0 316228 0 108.061 -nan 0
4598 4597.55 147 0 316228 0 108.061 -nan 0
4599 4598.55 147 0 316228 0 108.061 -nan 0
4600 4599.55 147 0 316228 0 108.061 -nan 0
4601 4600.55 147 0 316228 0 108.061 -nan 0
4602 4601.55 147 0 316228 0 108.061 -nan 0
4603 4602.55 147 0 316228 0 108.061 -nan 0
4604 4603.55 147 0 316228 0 108.061 -nan 0
4605 4604.55 147 0 316228 0 108.061 -nan 0
4606 4605.55 147 0 316228 0 108.061 -nan 0
4607 4606.55 147 0 316228 0 108.061 -nan 0
4608 4607.55 147 0 316228 0 108.061 -nan 0
4609 4608.55 147 0 316228 0 108.061 -nan 0
4610 4609.55 147 0 316228 0 108.061 -nan 0
4611 4610.55 147 0 316228 0 108.061 -nan 0
4612 4611.55 147 0 316228 0 108.061 -nan 0
4613 4612.55 147 0 316228 0 108.061 -nan 0
4614 4613.55 147 0 316228 0 108.061 -nan 0
4615 4614.55 147 0 316228 0 108.061 -nan 0
4616 4615.55 147 0 316228 0 108.061 -nan 0
4617 4616.55 147 0 316228 0 108.061 -nan 0
4618 4617.55 147 0 316228 0 108.061 -nan 0
4619 4618.55 147 0 316228 0 108.061 -nan 0
4620 4619.55 147 0 316228 0 108.061 -nan 0
4621 4620.55 147 0 316228 0 108.061 -nan 0
4622 4621.55 147 0 316228 0 108.061 -nan 0
4623 4622.55 147 0 316228 0 108.061 -nan 0
4624 4623.55 147 0 316228 0 108.061 -nan 0
4625 4624.55 147 0 316228 0 108.061 -nan 0
4626 4625.55 147 0 316228 0 108.061 -nan 0
4627 4626.55 147 0 316228 0 108.061 -nan 0
4628 4627.55 147 0 316228 0 108.061 -nan 0
4629 4628.55 147 0 316228 0 108.061 -nan 0
4630 4629.55 147 0 316228 0 108.061 -nan 0
4631 4630.55 147 0 316228 0 108.061 -nan 0
4632 4631.55 147 0 316228 0 108.061 -nan 0
4633 4632.55 147 0 316228 0 108.061 -nan 0
4634 4633.55 147 0 316228 0 108.061 -nan 0
4635 4634.55 147 0 316228 0 108.061 -nan 0
4636 4635.55 147 0 316228 0 108.061 -nan 0
4637 4636.55 147 0 316228 0 108.061 -nan 0
4638 4637.55 147 0 316228 0 108.061 -nan 0
4639 4638.55 147 0 316228 0 108.061 -nan 0
4640 4639.55 147 0 316228 0 108.061 -nan 0
4641 4640.55 147 0 316228 0 108.061 -nan 0
4642 4641.55 147 0 316228 0 108.061 -nan 0
4643 4642.55 147 0 316228 0 108.061 -nan 0
4644 4643.55 147 0 316228 0 108.061 -nan 0
4645 4644.55 147 0 316228 0 108.061 -nan 0
4646 4645.55 147 0 316228 0 108.061 -nan 0
4647 4646.55 147 0 316228 0 108.061 -nan 0
4648 4647.55 147 0 316228 0 108.061 -nan 0
4649 4648.55 147 0 316228 0 108.061 -nan 0
4650 4649.55 147 0 316228 0 108.061 -nan 0
4651 4650.55 147 0 316228 0 108.061 -nan 0
4652 4651.55 147 0 316228 0 108.061 -nan 0
4653 4652.55 147 0 316228 0 108.061 -nan 0
4654 4653.55 147 0 316228 0 108.061 -nan 0
4655 4654.55 147 0 316228 0 108.061 -nan 0
4656 4655.55 147 0 316228 0 108.061 -nan 0
4657 4656.55 147 0 316228 0 108.061 -nan 0
4658 4657.55 147 0 316228 0 108.061 -nan 0
4659 4658.55 147 0 316228 0 108.061 -nan 0
4660 4659.55 147 0 316228 0 108.061 -nan 0
4661 4660.55 147 0 316228 0 108.061 -nan 0
4662 4661.55 147 0 316228 0 108.061 -nan 0
4663 4662.55 147 0 316228 0 108.061 -nan 0
4664 4663.55 147 0 316228 0 108.061 -nan 0
4665 4664.55 147 0 316228 0 108.061 -nan 0
4666 4665.55 147 0 316228 0 108.061 -nan 0
4667 4666.55 147 0 316228 0 108.061 -nan 0
4668 4667.55 147 0 316228 0 108.061 -nan 0
4669 4668.55 147 0 316228 0 108.061 -nan 0
4670 4669.55 147 0 316228 0 108.061 -nan 0
4671 4670.55 147 0 316228 0 108.061 -nan 0
4672 4671.55 147 0 316228 0 108.061 -nan 0
4673 4672.55 147 0 316228 0 108.061 -nan 0
4674 4673.55 147 0 316228 0 108.061 -nan 0
4675 4674.55 147 0 316228 0 108.061 -nan 0
4676 4675.55 147 0 316228 0 108.061 -nan 0
4677 4676.55 147 0 316228 0 108.061 -nan 0
4678 4677.55 147 0 316228 0 108.061 -nan 0
4679 4678.55 147 0 316228 0 108.061 -nan 0
4680 4679.55 147 0 316228 0 108.061 -nan 0
4681 4680.55 147 0 316228 0 108.061 -nan 0
4682 4681.55 147 0 316228 0 108.061 -nan 0
4683 4682.55 147 0 316228 0 108.061 -nan 0
4684 4683.55 147 0 316228 0 108.061 -nan 0
4685 4684.55 147 0 316228 0 108.061 -nan 0
4686 4685.55 147 0 316228 0 108.061 -nan 0
4687 4686.55 147 0 316228 0 108.061 -nan 0
4688 4687.55 147 0 316228 0 108.061 -nan 0
4689 4688.55 147 0 316228 0 108.061 -nan 0
4690 4689.55 147 0 316228 0 108.061 -nan 0
4691 4690.55 147 0 316228 0 108.061 -nan 0
4692 4691.55 147 0 316228 0 108.061 -nan 0
4693 4692.55 147 0 316228 0 108.061 -nan 0
4694 4693.55 147 0 316228 0 108.061 -nan 0
4695 4694.55 147 0 316228 0 108.061 -nan 0
4696 4695.55 147 0 316228 0 108.061 -nan 0
4697 4696.55 147 0 316228 0 108.061 -nan 0
4698 4697.55 147 0 316228 0 108.061 -nan 0
4699 4698.55 147 0 316228 0 108.061 -nan 0
4700 4699.55 147 0 316228 0 108.061 -nan 0
4701 4700.55 147 0 316228 0 108.061 -nan 0
4702 4701.55 147 0 316228 0 108.061 -nan 0
4703 4702.55 147 0 316228 0 108.061 -nan 0
4704 4703.55 147 0 316228 0 108.061 -nan 0
4705 4704.55 147 0 316228 0 108.061 -nan 0
4706 4705.55 147 0 316228 0 108.061 -nan 0
4707 4706.55 147 0 316228 0 108.061 -nan 0
4708 4707.55 147 0 316228 0 108.061 -nan 0
4709 4708.55 147 0 316228 0 108.061 -nan 0
4710 4709.55 147 0 316228 0 108.061 -nan 0
4711 4710.55 147 0 316228 0 108.061 -nan 0
4712 4711.55 147 0 316228 0 108.061 -nan 0
4713 4712.55 147 0 316228 0 108.061 -nan 0
4714 4713.55 147 0 316228 0 108.061 -nan 0
4715 4714.55 147 0 316228 0 108.061 -nan 0
4716 4715.55 147 0 316228 0 108.061 -nan 0
4717 4716.55 147 0 316228 0 108.061 -nan 0
4718 4717.55 147 0 316228 0 108.061 -nan 0
4719 4718.55 147 0 316228 0 108.061 -nan 0
4720 4719.55 147 0 316228 0 108.061 -nan 0
4721 4720.55 147 0 316228 0 108.061 -nan 0
4722 4721.55 147 0 316228 0 108.061 -nan 0
4723 4722.55 147 0 316228 0 108.061 -nan 0
4724 4723.55 147 0 316228 0 108.061 -nan 0
4725 4724.55 147 0 316228 0 108.061 -nan 0
4726 4725.55 147 0 316228 0 108.061 -nan 0
4727 4726.55 147 0 316228 0 108.061 -nan 0
4728 4727.55 147 0 316228 0 108.061 -nan 0
4729 4728.55 147 0 316228 0 108.061 -nan 0
4730 4729.55 147 0 316228 0 108.061 -nan 0
4731 4730.55 147 0 316228 0 108.061 -nan 0
4732 4731.55 147 0 316228 0 108.061 -nan 0
4733 4732.55 147 0 316228 0 108.061 -nan 0
4734 4733.55 147 0 316228 0 108.061 -nan 0
4735 4734.55 147 0 316228 0 108.061 -nan 0
4736 4735.55 147 0 316228 0 108.061 -nan 0
4737 4736.55 147 0 316228 0 108.061 -nan 0
4738 4737.55 147 0 316228 0 108.061 -nan 0
4739 4738.55 147 0 316228 0 108.061 -nan 0
4740 4739.55 147 0 316228 0 108.061 -nan 0
4741 4740.55 147 0 316228 0 108.061 -nan 0
4742 4741.55 147 0 316228 0 108.061 -nan 0
4743 4742.55 147 0 316228 0 108.061 -nan 0
4744 4743.55 147 0 316228 0 108.061 -nan 0
4745 4744.55 147 0 316228 0 108.061 -nan 0
4746 4745.55 147 0 316228 0 108.061 -nan 0
4747 4746.55 147 0 316228 0 108.061 -nan 0
4748 4747.55 147 0 316228 0 108.061 -nan 0
4749 4748.55 147 0 316228 0 108.061 -nan 0
4750 4749.55 147 0 316228 0 108.061 -nan 0
4751 4750.55 147 0 316228 0 108.061 -nan 0
4752 4751.55 147 0 316228 0 108.061 -nan 0
4753 4752.55 147 0 316228 0 108.061 -nan 0
4754 4753.55 147 0 316228 0 108.061 -nan 0
4755 4754.55 147 0 316228 0 108.061 -nan 0
4756 4755.55 147 0 316228 0 108.061 -nan 0
4757 4756.55 147 0 316228 0 108.061 -nan 0
4758 4757.55 147 0 316228 0 108.061 -nan 0
4759 4758.55 147 0 316228 0 108.061 -nan 0
4760 4759.55 147 0 316228 0 108.061 -nan 0
4761 4760.55 147 0 316228 0 108.061 -nan 0
4762 4761.55 147 0 316228 0 108.061 -nan 0
4763 4762.55 147 0 316228 0 108.061 -nan 0
4764 4763.55 147 0 316228 0 108.061 -nan 0
4765 4764.55 147 0 316228 0 108.061 -nan 0
4766 4765.55 147 0 316228 0 108.061 -nan 0
4767 4766.55 147 0 316228 0 108.061 -nan 0
4768 4767.55 147 0 316228 0 108.061 -nan 0
4769 4768.55 147 0 316228 0 108.061 -nan 0
4770 4769.55 147 0 316228 0 108.061 -nan 0
4771 4770.55 147 0 316228 0 108.061 -nan 0
4772 4771.55 147 0 316228 0 108.061 -nan 0
4773 4772.55 147 0 316228 0 108.061 -nan 0
4774 4773.55 147 0 316228 0 108.061 -nan 0
4775 4774.55 147 0 316228 0 108.061 -nan 0
4776 4775.55 147 0 316228 0 108.061 -nan 0
4777 4776.55 147 0 316228 0 108.061 -nan 0
4778 4777.55 147 0 316228 0 108.061 -nan 0
4779 4778.55 147 0 316228 0 108.061 -nan 0
4780 4779.55 147 0 316228 0 108.061 -nan 0
4781 4780.55 147 0 316228 0 108.061 -nan 0
4782 4781.55 147 0 316228 0 108.061 -nan 0
4783 4782.55 147 0 316228 0 108.061 -nan 0
4784 4783.55 147 0 316228 0 108.061 -nan 0
4785 4784.55 147 0 316228 0 108.061 -nan 0
4786 4785.55 147 0 316228 0 108.061 -nan 0
4787 4786.55 147 0 316228 0 108.061 -nan 0
4788 4787.55 147 0 316228 0 108.061 -nan 0
4789 4788.55 147 0 316228 0 108.061 -nan 0
4790 4789.55 147 0 316228 0 108.061 -nan 0
4791 4790.55 147 0 316228 0 108.061 -nan 0
4792 4791.55 147 0 316228 0 108.061 -nan 0
4793 4792.55 147 0 316228 0 108.061 -nan 0
4794 4793.55 147 0 316228 0 108.061 -nan 0
4795 4794.55 147 0 316228 0 108.061 -nan 0
4796 4795.55 147 0 316228 0 108.061 -nan 0
4797 4796.55 147 0 316228 0 108.061 -nan 0
4798 4797.55 147 0 316228 0 108.061 -nan 0
4799 4798.55 147 0 316228 0 108.061 -nan 0
4800 4799.55 147 0 316228 0 108.061 -nan 0
4801 4800.55 147 0 316228 0 108.061 -nan 0
4802 4801.55 147 0 316228 0 108.061 -nan 0
4803 4802.55 147 0 316228 0 108.061 -nan 0
4804 4803.55 147 0 316228 0 108.061 -nan 0
4805 4804.55 147 0 316228 0 108.061 -nan 0
4806 4805.55 147 0 316228 0 108.061 -nan 0
4807 4806.55 147 0 316228 0 108.061 -nan 0
4808 4807.55 147 0 316228 0 108.061 -nan 0
4809 4808.55 147 0 316228 0 108.061 -nan 0
4810 4809.55 147 0 316228 0 108.061 -nan 0
4811 4810.55 147 0 316228 0 108.061 -nan 0
4812 4811.55 147 0 316228 0 108.061 -nan 0
4813 4812.55 147 0 316228 0 108.061 -nan 0
4814 4813.55 147 0 316228 0 108.061 -nan 0
4815 4814.55 147 0 316228 0 108.061 -nan 0
4816 4815.55 147 0 316228 0 108.061 -nan 0
4817 4816.55 147 0 316228 0 108.061 -nan 0
4818 4817.55 147 0 316228 0 108.061 -nan 0
4819 4818.55 147 0 316228 0 108.061 -nan 0
4820 4819.55 147 0 316228 0 108.061 -nan 0
4821 4820.55 147 0 316228 0 108.061 -nan 0
4822 4821.55 147 0 316228 0 108.061 -nan 0
4823 4822.55 147 0 316228 0 108.061 -nan 0
4824 4823.55 147 0 316228 0 108.061 -nan 0
4825 4824.55 147 0 316228 0 108.061 -nan 0
4826 4825.55 147 0 316228 0 108.061 -nan 0
4827 4826.55 147 0 316228 0 108.061 -nan 0
4828 4827.55 147 0 316228 0 108.061 -nan 0
4829 4828.55 147 0 316228 0 108.061 -nan 0
4830 4829.55 147 0 316228 0 108.061 -nan 0
4831 4830.55 147 0 316228 0 108.061 -nan 0
4832 4831.55 147 0 316228 0 108.061 -nan 0
4833 4832.55 147 0 316228 0 108.061 -nan 0
4834 4833.55 147 0 316228 0 108.061 -nan 0
4835 4834.55 147 0 316228 0 108.061 -nan 0
4836 4835.55 147 0 316228 0 108.061 -nan 0
4837 4836.55 147 0 316228 0 108.061 -nan 0
4838 4837.55 147 0 316228 0 108.061 -nan 0
4839 4838.55 147 0 316228 0 108.061 -nan 0
4840 4839.55 147 0 316228 0 108.061 -nan 0
4841 4840.55 147 0 316228 0 108.061 -nan 0
4842 4841.55 147 0 316228 0 108.061 -nan 0
4843 4842.55 147 0 316228 0 108.061 -nan 0
4844 4843.55 147 0 316228 0 108.061 -nan 0
4845 4844.55 147 0 316228 0 108.061 -nan 0
4846 4845.55 147 0 316228 0 108.061 -nan 0
4847 4846.55 147 0 316228 0 108.061 -nan 0
4848 4847.55 147 0 316228 0 108.061 -nan 0
4849 4848.55 147 0 316228 0 108.061 -nan 0
4850 4849.55 147 0 316228 0 108.061 -nan 0
4851 4850.55 147 0 316228 0 108.061 -nan 0
4852 4851.55 147 0 316228 0 108.061 -nan 0
4853 4852.55 147 0 316228 0 108.061 -nan 0
4854 4853.55 147 0 316228 0 108.061 -nan 0
4855 4854.55 147 0 316228 0 108.061 -nan 0
4856 4855.55 147 0 316228 0 108.061 -nan 0
4857 4856.55 147 0 316228 0 108.061 -nan 0
4858 4857.55 147 0 316228 0 108.061 -nan 0
4859 4858.55 147 0 316228 0 108.061 -nan 0
4860 4859.55 147 0 316228 0 108.061 -nan 0
4861 4860.55 147 0 316228 0 108.061 -nan 0
4862 4861.55 147 0 316228 0 108.061 -nan 0
4863 4862.55 147 0 316228 0 108.061 -nan 0
4864 4863.55 147 0 316228 0 108.061 -nan 0
4865 4864.55 147 0 316228 0 108.061 -nan 0
4866 4865.55 147 0 316228 0 108.061 -nan 0
4867 4866.55 147 0 316228 0 108.061 -nan 0
4868 4867.55 147 0 316228 0 108.061 -nan 0
4869 4868.55 147 0 316228 0 108.061 -nan 0
4870 4869.55 147 0 316228 0 108.061 -nan 0
